log_id,text,cluster
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_higherorder.py"", line 61, in match",3
257,mismatch = matcher.match(matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 484, in match",3
257,reraise(*matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_exception.py"", line 101, in match",3
257,result = matchee(),3
257,^^^^^^^^^,3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 1110, in __call__",3
257,"File ""/usr/src/RPM/BUILD/cinderclient-9.6.0/cinderclient/v3/client.py"", line 154, in get_volume_api_version_from_endpoint",3
257,"File ""/usr/src/RPM/BUILD/cinderclient-9.6.0/cinderclient/client.py"", line 244, in get_volume_api_version_from_endpoint",3
257,version = get_volume_api_from_url(self.get_endpoint()),3
257,"File ""/usr/src/RPM/BUILD/cinderclient-9.6.0/cinderclient/client.py"", line 162, in get_volume_api_from_url",3
257,"scheme, netloc, path, query, frag = urlparse.urlsplit(url)",3
257,"File ""/usr/lib64/python3.12/urllib/parse.py"", line 504, in urlsplit",3
257,^^^^^,3
257,TypeError: '>' not supported between instances of 'MagicMock' and 'int',3
257,{2} cinderclient.tests.unit.test_client.ClientTest.test_sessionclient_request_method [0.008396s] ... FAILED,3
257,Captured traceback:,3
257,Traceback (most recent call last):,3
257,"File ""/usr/lib64/python3.12/unittest/mock.py"", line 1396, in patched",3
257,"File ""/usr/src/RPM/BUILD/cinderclient-9.6.0/cinderclient/client.py"", line 196, in request",3
257,{5} cinderclient.tests.unit.test_client.ClientTest.test_keystone_request_raises_auth_failure_exception [0.008431s] ... FAILED,3
257,Captured traceback:,3
257,Traceback (most recent call last):,3
257,"File ""/usr/lib64/python3.12/unittest/mock.py"", line 1396, in patched",3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 495, in assertRaises",3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 507, in assertThat",3
257,"mismatch_error = self._matchHelper(matchee, matcher, message, verbose)",3
257,mismatch = matcher.match(matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_exception.py"", line 108, in match",3
257,mismatch = self.exception_matcher.match(exc_info),3
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_higherorder.py"", line 61, in match",3
257,mismatch = matcher.match(matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 484, in match",3
257,reraise(*matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_exception.py"", line 101, in match",3
257,result = matchee(),3
257,^^^^^^^^^,3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 1110, in __call__",3
257,"File ""/usr/src/RPM/BUILD/cinderclient-9.6.0/cinderclient/client.py"", line 196, in request",3
257,{5} cinderclient.tests.unit.test_client.ClientTest.test_sessionclient_request_method_raises_overlimit [0.001765s] ... FAILED,3
257,Captured traceback:,3
257,Traceback (most recent call last):,3
257,"File ""/usr/lib64/python3.12/unittest/mock.py"", line 1396, in patched",3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 495, in assertRaises",3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 507, in assertThat",3
257,"mismatch_error = self._matchHelper(matchee, matcher, message, verbose)",3
257,mismatch = matcher.match(matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_exception.py"", line 108, in match",3
257,mismatch = self.exception_matcher.match(exc_info),3
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_higherorder.py"", line 61, in match",3
257,mismatch = matcher.match(matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 484, in match",3
257,reraise(*matchee),3
257,"File ""/usr/lib/python3/site-packages/testtools/matchers/_exception.py"", line 101, in match",3
257,result = matchee(),3
257,^^^^^^^^^,3
257,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 1110, in __call__",3
257,"File ""/usr/src/RPM/BUILD/cinderclient-9.6.0/cinderclient/client.py"", line 196, in request",3
257,Exception ignored in: <function Session.__del__ at 0x7f0cdd80d440>,3
257,Traceback (most recent call last):,3
257,"File ""/usr/lib/python3/site-packages/keystoneauth1/session.py"", line 429, in __del__",3
257,[--os-endpoint <os-endpoint>] [--retries <retries>] [--insecure],3
257,[--os-project-name OS_PROJECT_NAME],3
257,[--os-url <url>],3
257,<subcommand> ...,3
257,<backup>,3
257,error: the following arguments are required: <backup>,3
257,{1} cinderclient.tests.unit.v3.test_shell.ShellTest.test_list_version_downgrade [0.177729s] ... ok,3
257,| Property    | Value                                |,3
257,| attach_mode | None                                 |,3
257,| attached_at |                                      |,3
257,| detached_at |                                      |,3
257,| id          | a232e9ae                             |,3
257,| instance    | None                                 |,3
257,| status      | reserved                             |,3
257,| volume_id   | 557ad76c-ce54-40a3-9e91-c40d21665cc3 |,3
257,| Property  | Value         |,3
257,| instance  | 1234          |,3
257,| name      | attachment-1  |,3
257,| status    | reserved      |,3
257,| volume_id | fake_volume_1 |,3
257,| Property                              | Value                                                                                          |,3
257,| availability_zone                     | cinder                                                                                         |,3
257,| bootable                              | false                                                                                          |,3
257,| consistencygroup_id                   | None                                                                                           |,3
257,| created_at                            | 2012-08-27T00:00:00.000000                                                                     |,3
257,| description                           | None                                                                                           |,3
257,| encrypted                             | false                                                                                          |,3
257,| id                                    | 1234                                                                                           |,3
257,| metadata                              | {}                                                                                             |,3
257,| migration_status                      | None                                                                                           |,3
257,| name                                  | sample-volume                                                                                  |,3
257,| os-vol-host-attr:host                 | ip-192-168-0-2                                                                                 |,3
257,| os-vol-mig-status-attr:name_id        | None                                                                                           |,3
257,| os-vol-tenant-attr:tenant_id          | eb72eb33a0084acf8eb21356c2b021a7                                                               |,3
257,| os-volume-replication:extended_status | None                                                                                           |,3
257,| replication_status                    | disabled                                                                                       |,3
257,| size                                  | 1                                                                                              |,3
257,| snapshot_id                           | None                                                                                           |,3
257,| source_volid                          | None                                                                                           |,3
257,| status                                | available                                                                                      |,3
257,| user_id                               | 1b2d6e8928954ca4ae7c243863404bdc                                                               |,3
257,| volume_type                           | None                                                                                           |,3
257,| Volume Type ID                       | Project ID                           |,3
257,| 4c298f16-e339-4c80-b934-6cbfcb7525a0 | 629632e7-99d2-4c40-9ae3-106fa3b1c9b7 |,3
257,| ff094b46-f82a-4a74-9d9e-d3d08116ad93 | a0c01994-1245-416e-8fc9-1aca86329bfd |,3
257,| Property          | Value                      |,3
257,| availability_zone | zone1                      |,3
257,| created_at        | 2012-08-28T16:30:31.000000 |,3
257,| group_type        | my_group_type              |,3
257,| id                | 1234                       |,3
257,| name              | test-1                     |,3
257,| status            | available                  |,3
257,| Property    | Value                      |,3
257,| created_at  | 2012-08-28T16:30:31.000000 |,3
257,| description | None                       |,3
257,| group_id    | 1234                       |,3
257,| id          | 1234                       |,3
257,| name        | None                       |,3
257,| status      | available                  |,3
257,| ID | Name        | Description      |,3
257,| Resource | Filters |,3
257,| ID   | Status    | Name          | Size | Volume Type | Bootable | Attached to |,3
257,| 1234 | available | sample-volume | 1    | None        | false    | 1234        |,3
257,| ID   | Status    | Name   |,3
257,| 1234 | available | test-1 |,3
257,| 4567 | available | test-1 |,3
257,| ID   | Status    | Name   |,3
257,| 1234 | available | test-1 |,3
257,| 4567 | available | test-1 |,3
257,| ID   | Status    | Name |,3
257,| 1234 | available | -    |,3
257,| 4567 | available | -    |,3
257,| ID    | Resource Type | Resource UUID | Event ID      | User Message |,3
257,| 1234  |               |               | VOLUME_000002 | Fake Message |,3
257,| 12345 |               |               | VOLUME_000002 | Fake Message |,3
257,| ID   | Status    | Name          | Size | Volume Type | Bootable | Attached to |,3
257,| 1234 | available | sample-volume | 1    | None        | false    | 1234        |,3
257,| Property    | Value                                |,3
257,| attach_mode | None                                 |,3
257,| attached_at |                                      |,3
257,| detached_at |                                      |,3
257,| id          | a232e9ae                             |,3
257,| instance    | e84fda45-4de4-4ce4-8f39-fc9d3b0aa05e |,3
257,| status      | reserved                             |,3
257,| volume_id   | 557ad76c-ce54-40a3-9e91-c40d21665cc3 |,3
257,| Property    | Value                                |,3
257,| attach_mode | None                                 |,3
257,| attached_at |                                      |,3
257,| detached_at |                                      |,3
257,| id          | a232e9ae                             |,3
257,| instance    | e84fda45-4de4-4ce4-8f39-fc9d3b0aa05e |,3
257,| status      | reserved                             |,3
257,| volume_id   | 557ad76c-ce54-40a3-9e91-c40d21665cc3 |,3
257,| Property                              | Value                                                                                                                                 |,3
257,| availability_zone                     | cinder                                                                                                                                |,3
