log_id,cluster,error_text
10,0,Building for target x86_64
10,0,Building for target x86_64
10,0,No source or binary directory provided.  Both will be assumed to be the
10,0,become a fatal error in future CMake releases.
10,0,Problem opening /proc/meminfo
10,0,CMake Error at CMakeLists.txt:1 (CMAKE_MINIMUM_REQUIRED):
10,0,Compatibility with CMake < 3.5 has been removed from CMake.
10,0,to tell CMake that the project requires at least <min> but has been updated
10,0,"-- Configuring incomplete, errors occurred!"
10,0,error: Bad exit status from /usr/src/tmp/rpm-tmp.73591 (%build)
10,0,Bad exit status from /usr/src/tmp/rpm-tmp.73591 (%build)
10,0,Command exited with non-zero status 1
10,0,hsh-rebuild: rebuild of `manaworld-0.5.2-alt5_9.src.rpm' failed.
10,0,Command exited with non-zero status 1
11,0,hsh-install: Failed to calculate package file list.
11,0,hsh-install: Failed to generate package file list.
11,0,Command exited with non-zero status 1
14,14,<86>May 17 03:59:02 groupadd[2802976]: group added to /etc/gshadow: name=dialout
14,14,Building for target x86_64
14,14,Building for target x86_64
14,14,Problem opening /proc/meminfo
14,14,CMake Error at CMakeLists.txt:1 (cmake_minimum_required):
14,14,Compatibility with CMake < 3.5 has been removed from CMake.
14,14,to tell CMake that the project requires at least <min> but has been updated
14,14,"-- Configuring incomplete, errors occurred!"
14,14,error: Bad exit status from /usr/src/tmp/rpm-tmp.78809 (%build)
14,14,Bad exit status from /usr/src/tmp/rpm-tmp.78809 (%build)
14,14,Command exited with non-zero status 1
14,14,hsh-rebuild: rebuild of `fcitx5-skk-5.1.0-alt1_1.src.rpm' failed.
14,14,Command exited with non-zero status 1
15,14,<86>May 17 01:56:10 groupadd[1926949]: group added to /etc/gshadow: name=rooter
15,14,Building for target x86_64
15,14,Building for target x86_64
15,14,Problem opening /proc/meminfo
15,14,CMake Error at CMakeLists.txt:1 (cmake_minimum_required):
15,14,Compatibility with CMake < 3.5 has been removed from CMake.
15,14,to tell CMake that the project requires at least <min> but has been updated
15,14,"-- Configuring incomplete, errors occurred!"
15,14,error: Bad exit status from /usr/src/tmp/rpm-tmp.36221 (%build)
15,14,Bad exit status from /usr/src/tmp/rpm-tmp.36221 (%build)
15,14,Command exited with non-zero status 1
15,14,hsh-rebuild: rebuild of `cercs_env-1.0.53-alt1.rev20269.svn20150203.src.rpm' failed.
15,14,Command exited with non-zero status 1
16,14,/usr/src/in/srpm/libretro-computers-20250130-alt1.src.rpm: license not found in '/usr/share/license' directory: GPL2
16,14,Building for target x86_64
16,14,Building for target x86_64
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,/bin/sh: line 1: git: command not found
16,14,In file included from 81/sp0256.c:10:
16,14,"72 |         PlaySound(NULL, NULL, SND_PURGE);"
16,14,170 |     *opt_value = value;
16,14,144 |   const char* value;
16,14,170 |     *opt_value = value;
16,14,144 |   const char* value;
16,14,"78 |         zx81.romcrc=CRC32Block(memory,romlen);"
16,14,|                                uint8_t * {aka unsigned char *}
16,14,"47 | extern int CRC32Block(char *memory, int romlen);"
16,14,153 |         unsigned char *p;
16,14,"103 |         zx81.romcrc=CRC32Block(memory,romlen);"
16,14,|                                uint8_t * {aka unsigned char *}
16,14,403 |                         else    data=zx81_readbyte(((z80.i&254)<<8) + (data<<3) | rowcounter);
16,14,"277 |         int NewAddress, inv;"
16,14,149 | static int sixteenbit=0;
16,14,148 | static int soundfd=-1;
16,14,39 |         static unsigned char *Data;
16,14,"42 |         static int phase, fetchdata;"
16,14,"635 |         int len, idlen,i;"
16,14,"In function ‘int ATA_ReadData()’,"
16,14,489 |         return(Data);
16,14,156 |         int BlockType;
16,14,"699 |         int BlockID, error, i;"
16,14,"857 |         int BlockID, error, i, OldCurBlock;"
16,14,"857 |         int BlockID, error, i, OldCurBlock;"
16,14,48 | static int rwgetc( RWMEM* f )
16,14,328 |         Tape[CurBlock].SymDefD=SymDefD;
16,14,"229 |         int bits, bytes;"
16,14,"925 |         if ( !strncmp( head.id, TZX_ID, 8 ) )"
16,14,In file included from 81/tzx/tzxload.cpp:24:
16,14,921 |         struct TZXHeader head;
16,14,"615 |   register int i, c;"
16,14,"615 |   register int i, c;"
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,Building atari800...
16,14,/bin/sh: line 1: git: command not found
16,14,rm -f atari800_libretro.so
16,14,/bin/sh: line 1: git: command not found
16,14,121 | static void co_init(void) {}
16,14,"259 |         int k,strlen;"
16,14,"In file included from /usr/include/stdio.h:970,"
16,14,In file included from atari800/src/img_tape.c:34:
16,14,"115 |         Util_strncpy(header.identifier, ""data"", 4);"
16,14,221 | static int const CONSOLE_VOL = 32;
16,14,"385 |         memset(crtreg, 0, 0x40);"
16,14,"In file included from /usr/include/stdio.h:970,"
16,14,"In function ‘snprintf’,"
16,14,"inlined from ‘TapeSliderLabel’ at atari800/src/ui.c:1387:3,"
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,/bin/sh: line 1: git: command not found
16,14,/bin/sh: line 1: git: command not found
16,14,"1048 |         fread(s, 1, len, h->stdio);"
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,/bin/sh: line 1: git: command not found
16,14,/bin/sh: line 1: git: command not found
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,/bin/sh: line 1: git: command not found
16,14,rm -f cap32_libretro.so
16,14,/bin/sh: line 1: git: command not found
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,"gmake platform=""unix"" -j16  clean"
16,14,/bin/sh: line 1: git: command not found
16,14,/bin/sh: line 1: git: command not found
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,+ ./libretro-build.sh fuse
16,14,=== x86_64 CPU detected... ===
16,14,/bin/sh: line 1: git: command not found
16,14,"In file included from /usr/include/string.h:548,"
16,14,"In function ‘strncat’,"
16,14,"In file included from ./fuse/machine.h:35,"
16,14,"In file included from /usr/include/string.h:548,"
16,14,"In function ‘memcpy’,"
16,14,"In function ‘memcpy’,"
16,14,"In function ‘memcpy’,"
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,/bin/sh: line 1: git: command not found
16,14,/bin/sh: line 1: git: command not found
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,In file included from ../cbus/atapicmd.c:19:
16,14,"In file included from ./../libretro/compiler.h:140,"
16,14,|                                           int    size_t {aka long unsigned int}
16,14,"542 |         fpu_memorywrite_f(address, p);"
16,14,"374 | fpu_memorywrite_f(UINT32 address, REG80 *value)"
16,14,+ for core in 81 atari800 bk bluemsx cap32 fmsx fuse hatari minivmac nekop2 np2kai oberon puae puae2021 px68k quasi88 theodore tic80 uzem vaporspec vemulator x1
16,14,=== x86_64 CPU detected... ===
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"528 |     while(uLen = file_read(f, pu8Buf, CALC_HASH_BUFFERSIZE)) {"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../sound/opna.h:9,"
16,14,"15 |         OPN_CHMASK              = 0x80000000,"
16,14,"16 |         OPN_STEREO              = 0x80000000,"
16,14,230 |                                                 PCBASECLOCK25 * PCBASEMULTIPLE};
16,14,In file included from ../pccore.c:16:
16,14,363 |         UINT    maxmultiple;
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../sdl/libretro/compiler.h:12,"
16,14,148 | #define _XOPEN_SOURCE 500
16,14,"In file included from /usr/include/inttypes.h:25,"
16,14,224 | # define _XOPEN_SOURCE  700
16,14,106 |                 void    SetLPFCutoff(uint freq) {}      // obsolete
16,14,"In file included from ../sdl/libretro/compiler.h:12,"
16,14,148 | #define _XOPEN_SOURCE 500
16,14,"In file included from /usr/include/inttypes.h:25,"
16,14,224 | # define _XOPEN_SOURCE  700
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,106 |         int funcnum;
16,14,"In file included from ../sdl/libretro/compiler.h:12,"
16,14,148 | #define _XOPEN_SOURCE 500
16,14,"In file included from /usr/include/inttypes.h:25,"
16,14,224 | # define _XOPEN_SOURCE  700
16,14,"In file included from ../sdl/libretro/compiler.h:12,"
16,14,148 | #define _XOPEN_SOURCE 500
16,14,"In file included from /usr/include/bits/libc-header-start.h:33,"
16,14,224 | # define _XOPEN_SOURCE  700
16,14,"48 |         strncpy(path, filename, MAX_PATH);"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../sound/opna.h:9,"
16,14,"15 |         OPN_CHMASK              = 0x80000000,"
16,14,"16 |         OPN_STEREO              = 0x80000000,"
16,14,"57 |                         opn_o188,       opn_o18a,       NULL,           NULL};"
16,14,"57 |                         opn_o188,       opn_o18a,       NULL,           NULL};"
16,14,"60 |                         opn_i188,       opn_i18a,       NULL,           NULL};"
16,14,"60 |                         opn_i188,       opn_i18a,       NULL,           NULL};"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"475 |         iocore_attachout(0xd8, amd_od8);"
16,14,"|                                void (*)(UINT,  UINT8) {aka void (*)(unsigned int,  unsigned char)}"
16,14,"107 | BRESULT iocore_attachout(UINT port, IOOUT func);"
16,14,"476 |         iocore_attachout(0xd9, amd_od9);"
16,14,"|                                void (*)(UINT,  UINT8) {aka void (*)(unsigned int,  unsigned char)}"
16,14,"107 | BRESULT iocore_attachout(UINT port, IOOUT func);"
16,14,"477 |         iocore_attachout(0xda, amd_oda);"
16,14,"|                                void (*)(UINT,  UINT8) {aka void (*)(unsigned int,  unsigned char)}"
16,14,"107 | BRESULT iocore_attachout(UINT port, IOOUT func);"
16,14,"478 |         iocore_attachout(0xdb, amd_odb);"
16,14,"|                                void (*)(UINT,  UINT8) {aka void (*)(unsigned int,  unsigned char)}"
16,14,"107 | BRESULT iocore_attachout(UINT port, IOOUT func);"
16,14,"479 |         iocore_attachout(0xdc, amd_odc);"
16,14,"|                                void (*)(UINT,  UINT8) {aka void (*)(unsigned int,  unsigned char)}"
16,14,"107 | BRESULT iocore_attachout(UINT port, IOOUT func);"
16,14,"480 |         iocore_attachout(0xde, amd_ode);"
16,14,"|                                void (*)(UINT,  UINT8) {aka void (*)(unsigned int,  unsigned char)}"
16,14,"107 | BRESULT iocore_attachout(UINT port, IOOUT func);"
16,14,"482 |         iocore_attachinp(0xda, amd_ida);"
16,14,|                                UINT8 (*)(UINT) {aka unsigned char (*)(unsigned int)}
16,14,"109 | BRESULT iocore_attachinp(UINT port, IOINP func);"
16,14,"483 |         iocore_attachinp(0xdb, amd_idb);"
16,14,|                                UINT8 (*)(UINT) {aka unsigned char (*)(unsigned int)}
16,14,"109 | BRESULT iocore_attachinp(UINT port, IOINP func);"
16,14,"513 | int amd98_sfsave(STFLAGH sfh, const SFENTRY *tbl)"
16,14,"532 | int amd98_sfload(STFLAGH sfh, const SFENTRY *tbl)"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,246 |         UINT8   oldAL = CPU_AL;
16,14,245 |         FILEPOS posbase;
16,14,"In file included from ../io/iocore.h:36,"
16,14,"200 |                 musicgen_o088,  musicgen_o08a,  musicgen_o08c,  NULL};"
16,14,"200 |                 musicgen_o088,  musicgen_o08a,  musicgen_o08c,  NULL};"
16,14,"200 |                 musicgen_o088,  musicgen_o08a,  musicgen_o08c,  NULL};"
16,14,"In file included from ../i386c/cpucore.h:4,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../sound/opna.h:9,"
16,14,"15 |         OPN_CHMASK              = 0x80000000,"
16,14,"16 |         OPN_STEREO              = 0x80000000,"
16,14,"87 |                         opn_o188,       opn_o18a,       NULL,           NULL};"
16,14,"87 |                         opn_o188,       opn_o18a,       NULL,           NULL};"
16,14,"90 |                         opn_i188,       opn_i18a,       NULL,           NULL};"
16,14,"90 |                         opn_i188,       opn_i18a,       NULL,           NULL};"
16,14,"94 |         psggen_setpan(psg, 0, 1);"
16,14,|                       OPNA * {aka struct tagOpna *}
16,14,"82 | void psggen_setpan(PSGGEN psg, UINT ch, REG8 pan);"
16,14,"95 |         psggen_setpan(psg, 1, 1);"
16,14,|                       OPNA * {aka struct tagOpna *}
16,14,"82 | void psggen_setpan(PSGGEN psg, UINT ch, REG8 pan);"
16,14,"96 |         psggen_setpan(psg, 2, 1);"
16,14,|                       OPNA * {aka struct tagOpna *}
16,14,"82 | void psggen_setpan(PSGGEN psg, UINT ch, REG8 pan);"
16,14,|                        OPNA * {aka struct tagOpna *}
16,14,79 | void psggen_restore(PSGGEN psg);
16,14,"In file included from ../sdl/libretro/compiler.h:12,"
16,14,148 | #define _XOPEN_SOURCE 500
16,14,"In file included from /usr/include/inttypes.h:25,"
16,14,224 | # define _XOPEN_SOURCE  700
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../sound/opna.h:9,"
16,14,"15 |         OPN_CHMASK              = 0x80000000,"
16,14,"16 |         OPN_STEREO              = 0x80000000,"
16,14,|                                      OPNA * {aka struct tagOpna *}
16,14,"149 |                         opn_o188,       opn_o18a,       opl_o288,               opl_o28a};"
16,14,"149 |                         opn_o188,       opn_o18a,       opl_o288,               opl_o28a};"
16,14,"149 |                         opn_o188,       opn_o18a,       opl_o288,               opl_o28a};"
16,14,"149 |                         opn_o188,       opn_o18a,       opl_o288,               opl_o28a};"
16,14,"152 |                         opn_i188,       opn_i18a,       opl_i288,               opl_i28a};"
16,14,"152 |                         opn_i188,       opn_i18a,       opl_i288,               opl_i28a};"
16,14,"152 |                         opn_i188,       opn_i18a,       opl_i288,               opl_i28a};"
16,14,"152 |                         opn_i188,       opn_i18a,       opl_i288,               opl_i28a};"
16,14,"155 |                         opl_o288,       opl_o28a,       opl_o28c,               opl_o28e};"
16,14,"155 |                         opl_o288,       opl_o28a,       opl_o28c,               opl_o28e};"
16,14,"155 |                         opl_o288,       opl_o28a,       opl_o28c,               opl_o28e};"
16,14,"155 |                         opl_o288,       opl_o28a,       opl_o28c,               opl_o28e};"
16,14,|                       OPNA * {aka struct tagOpna *}
16,14,"82 | void psggen_setpan(PSGGEN psg, UINT ch, REG8 pan);"
16,14,|                       OPNA * {aka struct tagOpna *}
16,14,"82 | void psggen_setpan(PSGGEN psg, UINT ch, REG8 pan);"
16,14,|                       OPNA * {aka struct tagOpna *}
16,14,"82 | void psggen_setpan(PSGGEN psg, UINT ch, REG8 pan);"
16,14,79 | void psggen_restore(PSGGEN psg);
16,14,21 | static void *opl3;
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../sound/opna.h:9,"
16,14,"15 |         OPN_CHMASK              = 0x80000000,"
16,14,"16 |         OPN_STEREO              = 0x80000000,"
16,14,"In file included from ../io/iocore.h:36,"
16,14,"In file included from ../sound/opna.h:9,"
16,14,"15 |         OPN_CHMASK              = 0x80000000,"
16,14,"16 |         OPN_STEREO              = 0x80000000,"
16,14,"55 | static void IOOUTCALL opl2_o18c(UINT port, REG8 dat)"
16,14,"60 | static void IOOUTCALL opl2_o18e(UINT port, REG8 dat)"
16,14,65 | static REG8 IOINPCALL opl2_i18c(UINT port)
16,14,70 | static REG8 IOINPCALL opl2_i18e(UINT port)
16,14,"In file included from ../io/iocore.h:36,"
16,14,"66 |                         bmsio_reset,"
